timestamp_us,x,y,z,qx,qy,qz,qw,vx,vy,wz,u_steering_angle,u_longitudinal_actuation,ref_traj_0_x,ref_traj_0_y,front_steering_angle,acceleration,x_ref_0,y_ref_0,yaw_ref_0
8300000,6.225096225738525,0.018620599061250687,0.0,0.0,0.0,-0.0017552408389747143,0.9999985098838806,0.7499561974205653,-0.0023546166313134264,-0.0014808909630902054,-0.007371821142640088,9.979024954118445e-05,-3.786458182730712e-05,-0.018878957256674767,-0.00676049662619934,0.0001258728089648109,-3.7864589103264734e-05,-0.018878960981965065,0.003379290923476219
8400000,6.300091743469238,0.018351413309574127,0.0,0.0,0.0,-0.001836441340856254,0.9999983906745911,0.7499668052661309,-0.0027891888618112896,-0.0017542068313278552,-0.007980765320737757,7.216276280034893e-05,-3.085800926783122e-05,-0.018620822578668594,-0.0075310462942910165,9.195711610925528e-05,-3.0858016543788835e-05,-0.018620826303958893,0.0035104842390865088
8500000,6.375088214874268,0.018069110810756683,0.0,0.0,0.0,-0.0019294642843306065,0.9999982118606567,0.7499745352510158,-0.003108721446508239,-0.0019551707210743643,-0.008352325067262396,5.2186051655786614e-05,-2.4340413801837713e-05,-0.01835162565112114,-0.008049650179448633,6.684331891734663e-05,-2.4340419258805923e-05,-0.018351629376411438,0.0036728857085108757
8600000,6.450085163116455,0.017772182822227478,0.0,0.0,0.0,-0.002030856441706419,0.9999980330467224,0.749980160184864,-0.0033235888663822807,-0.00209030746313351,-0.008510737280694876,3.8097586773757524e-05,-1.8486982298782095e-05,-0.018069317564368248,-0.008340807786307537,4.8691567207717344e-05,-1.8486985936760902e-05,-0.018069321289658546,0.003858931828290224
8700000,6.525082588195801,0.01745961233973503,0.0,0.0,0.0,-0.002137487754225731,0.9999976754188538,0.7499842811404683,-0.003443980463155688,-0.0021660254485255897,-0.008479540754899276,2.8389860008487353e-05,-1.2977108781342395e-05,-0.017772382125258446,-0.008428411970025593,3.5871871173493976e-05,-1.297711696679471e-05,-0.017772382125258446,0.004061715677380562
8800000,6.600080490112305,0.017130831256508827,0.0,0.0,0.0,-0.0022465456277132034,0.9999974966049194,0.7499873580648228,-0.0034798340985355627,-0.0021885749047393472,-0.00828145348625036,2.202638901984054e-05,-7.948253369249869e-06,-0.01745980605483055,-0.00833561371059053,2.7129016648243345e-05,-7.948253369249869e-06,-0.01745980605483055,0.004274978768080473
8900000,6.675078392028809,0.016785666346549988,0.0,0.0,0.0,-0.00235552410595119,0.9999972581863403,0.7499897297198334,-0.003440778375692639,-0.002164011557039395,-0.007938263250281512,1.7869621671383054e-05,-3.5191706047044136e-06,-0.0171310193836689,-0.008084703180247862,2.128208821511799e-05,-3.5191706047044136e-06,-0.0171310193836689,0.004493094980716705
9000000,6.750076770782471,0.01642429828643799,0.0,0.0,0.0,-0.002462215255945921,0.9999970197677612,0.7499916433124427,-0.003336083238972607,-0.002098165559102268,-0.007470741056479272,1.5458686725357295e-05,6.866320063636522e-07,-0.016785848885774612,-0.007697011262223447,1.7604848845474877e-05,6.866321768939088e-07,-0.01678585261106491,0.004711053799837828
9100000,6.825075149536133,0.016047218814492226,0.0,0.0,0.0,-0.002564696129411459,0.9999967813491821,0.7499932606728722,-0.0031746181078977477,-0.001996615162199841,-0.006898564998688238,1.3721306413859983e-05,4.110137069801567e-06,-0.016424477100372314,-0.007192825170988174,1.515255096625022e-05,4.110137979296269e-06,-0.016424480825662613,0.004924436565488577
9200000,6.900073528289795,0.015655186027288437,0.0,0.0,0.0,-0.002661315957084298,0.999996542930603,0.7499946739331659,-0.0029648176624843584,-0.0018646651965310425,-0.006240268271007844,1.2385021512748184e-05,7.163571353885345e-06,-0.016047393903136253,-0.006591324529036589,1.3404969543097685e-05,7.163573172874749e-06,-0.016047397628426552,0.00512939877808094
9300000,6.975071907043457,0.015249188058078289,0.0,0.0,0.0,-0.0027506817132234573,0.9999963045120239,0.749995933061649,-0.0027146546607451937,-0.0017073299753114423,-0.005513195628911209,1.1197115476883392e-05,9.799151484912727e-06,-0.015655355527997017,-0.00591053031554093,1.2010800188814767e-05,9.799154213396832e-06,-0.015655359253287315,0.005322639364749193
9400000,7.050070285797119,0.014830401167273521,0.0,0.0,0.0,-0.0028316439129412174,0.9999960660934448,0.7499970600734444,-0.002431619174260839,-0.0015293202353841757,-0.004733476658958025,1.000103121891304e-05,1.198494737764122e-05,-0.015249352902173996,-0.005167269172757021,1.0741713454368535e-05,1.1984950106125325e-05,-0.015249356627464294,0.005501371808350086
9500000,7.125068664550781,0.014400159008800983,0.0,0.0,0.0,-0.002903280546888709,0.9999958872795105,0.7499980582715793,-0.002122703722861083,-0.0013350337879629458,-0.003916009777398763,8.68025451840866e-06,1.3703711374546401e-05,-0.014830561354756355,-0.0043771501472463295,9.439986624861238e-06,1.3703715012525208e-05,-0.014830565080046654,0.005663296673446894
9600000,7.200067043304443,0.01395991537719965,0.0,0.0,0.0,-0.0029648812487721443,0.9999955892562866,0.7499989145205216,-0.001794393741813078,-0.0011285495231528795,-0.0030744576295904553,7.058983587180442e-06,1.4951539924368262e-05,-0.014400314539670944,-0.0035545532129826513,7.936480791579001e-06,1.4951539924368262e-05,-0.014400314539670944,0.005806569941341877
9700000,7.2750654220581055,0.013511217199265957,0.0,0.0,0.0,-0.0030159323941916227,0.9999954700469971,0.7499996180870766,-0.0014526636475868273,-0.0009136249355891997,-0.002221258963239919,5.492206539485975e-06,1.573637200635858e-05,-0.013960067182779312,-0.0027126325391130172,6.3930217795556315e-06,1.5736375644337386e-05,-0.01396007090806961,0.005929773673415184
9800000,7.350063800811768,0.013055674731731415,0.0,0.0,0.0,-0.0030560989398509264,0.9999953508377075,0.7500001547307179,-0.0011029768951416412,-0.000693696160466441,-0.0013676375735501166,3.607482562274885e-06,1.6076473912107758e-05,-0.013511366210877895,-0.001863323342754837,4.634067928704012e-06,1.6076473912107758e-05,-0.013511366210877895,0.006031873635947704
9900000,7.42506217956543,0.012594934552907944,0.0,0.0,0.0,-0.0030852104537189007,0.9999952912330627,0.750000509353667,-0.0007502905362966775,-0.0004718808404381619,-0.000523633927008392,1.6823244809627781e-06,1.5998750313883647e-05,-0.01305582094937563,-0.0010173643836586727,2.7701629181693165e-06,1.5998750313883647e-05,-0.01305582094937563,0.006112207658588886
10000000,7.50006103515625,0.012130659073591232,0.0,0.0,0.0,-0.003103244351223111,0.999995231628418,0.7500006805190981,-0.0003990636963600399,-0.00025098345683021383,0.00030186469562314047,-1.0199690038865283e-07,1.553717265778687e-05,-0.012595078907907009,-0.0001843252884764388,9.565117077420566e-07,1.5537176295765676e-05,-0.012595081701874733,0.006170432083308697
